gpu,model,dataset,batch_size,time_data,time_forward,time_backward,time_total
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0153,0.1799,0.3938,0.5890
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0164,0.1798,0.3937,0.5899
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0166,0.1803,0.3934,0.5903
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0161,0.1804,0.3939,0.5904
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0166,0.1804,0.3959,0.5928
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0161,0.1803,0.3991,0.5955
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0166,0.1803,0.3943,0.5912
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0163,0.1802,0.3928,0.5894
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0163,0.1799,0.3935,0.5898
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0165,0.1811,0.3938,0.5914
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0166,0.1802,0.3929,0.5897
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0167,0.1805,0.3954,0.5927
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0170,0.1810,0.3937,0.5917
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0163,0.1816,0.3948,0.5928
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0168,0.1814,0.3950,0.5932
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0164,0.1816,0.3961,0.5941
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0164,0.1819,0.3955,0.5937
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0164,0.1820,0.3939,0.5923
Tesla V100-SXM2-16GB,vit-base-patch16-224,cifar10,64,0.0162,0.1811,0.3936,0.5909
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0008,0.0517,0.0568,0.1093
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0390,0.0553,0.0949
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0392,0.0554,0.0952
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0391,0.0556,0.0952
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0396,0.0555,0.0957
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0392,0.0552,0.0949
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0396,0.0556,0.0958
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0393,0.0555,0.0954
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0392,0.0551,0.0948
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0383,0.0546,0.0934
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0383,0.0546,0.0934
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0383,0.0546,0.0935
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0380,0.0543,0.0928
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0378,0.0543,0.0926
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0380,0.0551,0.0936
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0382,0.0544,0.0932
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0379,0.0542,0.0926
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0006,0.0378,0.0543,0.0927
Tesla V100-SXM2-16GB,densenet121,cifar10,64,0.0005,0.0380,0.0548,0.0933
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0536,0.0882,0.1424
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0540,0.0766,0.1312
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0531,0.0762,0.1298
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0530,0.0764,0.1300
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0541,0.0766,0.1313
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0535,0.0762,0.1302
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0530,0.0761,0.1296
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0531,0.0759,0.1295
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0529,0.0758,0.1292
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0528,0.0759,0.1293
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0531,0.0759,0.1295
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0005,0.0528,0.0759,0.1291
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0538,0.0774,0.1318
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0007,0.0552,0.0775,0.1334
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0541,0.0776,0.1323
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0541,0.0776,0.1324
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0547,0.0772,0.1325
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0545,0.0777,0.1328
Tesla V100-SXM2-16GB,densenet169,cifar10,64,0.0006,0.0545,0.0772,0.1322
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0652,0.1062,0.1719
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0648,0.0975,0.1628
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0005,0.0645,0.0976,0.1626
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0648,0.0970,0.1624
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0641,0.0980,0.1627
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0655,0.0989,0.1649
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0649,0.0987,0.1641
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0650,0.0980,0.1636
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0650,0.0975,0.1630
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0005,0.0640,0.0982,0.1628
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0649,0.0974,0.1629
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0644,0.0974,0.1623
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0005,0.0644,0.0976,0.1625
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0005,0.0645,0.0976,0.1627
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0642,0.0972,0.1621
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0640,0.0982,0.1628
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0653,0.0978,0.1637
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0648,0.0978,0.1632
Tesla V100-SXM2-16GB,densenet201,cifar10,64,0.0006,0.0646,0.0976,0.1628
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0005,0.0528,0.0862,0.1395
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0534,0.0795,0.1336
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0540,0.0797,0.1344
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0528,0.0790,0.1323
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0535,0.0800,0.1341
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0536,0.0802,0.1344
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0537,0.0796,0.1339
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0531,0.0793,0.1330
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0531,0.0793,0.1330
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0530,0.0794,0.1330
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0005,0.0534,0.0794,0.1333
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0529,0.0791,0.1326
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0005,0.0530,0.0788,0.1324
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0005,0.0526,0.0798,0.1330
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0007,0.0556,0.0814,0.1377
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0549,0.0818,0.1373
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0553,0.0823,0.1382
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0548,0.0815,0.1370
Tesla V100-SXM2-16GB,densenet161,cifar10,64,0.0006,0.0538,0.0791,0.1335
